Date,Highest Monthly Outdoor Tempreture,Lowest Monthly Outdoor Tempreture,Average Monthly Tempreture,Natural Gas Consumtion[m3],Global Warming Potential [kg CO2 eq],Acidification Potential [kg SO2 eq,HH Particulate [kg PM2.5 eq],Eutrophication Potential [kg N eq],Ozone Depletion Potential [kg CFC-11 eq],Smog Potential [kg O3 eq],Payable_Amount[IRR],Payable_Amount[USD],Month,Year,Season
2015-01-15,24.0,-2.0,10.0,1773,4257.742676922025,36.52070374066416,2.1783300779922112,0.358754602236258,1.711526536382901e-09,91.72097509405623,1641798,39.090428571428575,1,2015,Winter
2015-02-28,27.0,-1.0,13.0,904,2170.8964353849465,18.620821309396728,1.1106657588860458,0.1829183081903989,8.726565081162676e-10,46.76579891992489,837104,19.931047619047618,2,2015,Winter
2015-05-08,39.0,15.0,28.0,281,674.8029848928871,5.788109278695222,0.34524013080418015,0.056858456417590804,2.712571667927779e-10,14.536714044799663,260206,6.195380952380952,5,2015,Spring
2015-08-07,41.0,20.0,32.0,100,240.14341099391,2.059825366083709,0.12286125651394311,0.020234326127256515,9.653279957038359e-11,5.173207845124435,92600,2.204761904761905,8,2015,Summer
2015-10-30,35.0,10.0,23.0,51,122.47313960689411,1.0505109367026917,0.062659240822111,0.010319506324900822,4.9231727780895634e-11,2.6383360010134616,47226,1.1244285714285713,10,2015,Fall
2015-12-15,27.0,-4.0,8.0,804,1930.7530243910364,16.56099594331302,0.9878045023721026,0.16268398206314238,7.761237085458841e-10,41.59259107480045,744504,17.726285714285716,12,2015,Winter
2016-01-29,23.0,-3.0,10.0,946,2271.756668002389,19.485947963151887,1.1622674866219018,0.1914167251638466,9.132002839358288e-10,48.93854621487716,875996,20.85704761904762,1,2016,Winter
2016-03-03,30.0,7.0,18.0,559,1342.401667455957,11.514423796407934,0.686794423912942,0.11310988305136392,5.396183495984443e-10,28.91823185424559,517634,12.324619047619048,3,2016,Spring
2016-04-29,35.0,5.0,21.0,87,208.9247675647017,1.7920480684928268,0.10688929316713051,0.017603863730713168,8.398353562623373e-11,4.500690825258259,80562,1.9181428571428571,4,2016,Spring
2016-08-28,41.0,19.0,30.0,73,175.30469002555432,1.5036725172411076,0.08968871725517848,0.014771058072897256,7.046894368638002e-11,3.7764417269408375,67598,1.6094761904761905,8,2016,Summer
2016-10-03,32.0,10.0,22.0,60,144.086046596346,1.2358952196502253,0.07371675390836586,0.01214059567635391,5.7919679742230153e-11,3.1039247070746607,55560,1.322857142857143,10,2016,Fall
2016-11-04,30.0,-5.0,13.0,110,264.157752093301,2.26580790269208,0.13514738216533742,0.022257758739982165,1.0618607952742195e-10,5.690528629636878,101860,2.4252380952380954,11,2016,Fall
2016-12-12,28.0,-2.0,11.0,571,1371.2188767752261,11.761602840337979,0.7015377746946152,0.1155380021866347,5.512022855468903e-10,29.539016795660523,528746,12.589190476190476,12,2016,Winter
2017-01-26,23.0,-3.0,8.0,896,2151.6849625054338,18.456035280110033,1.1008368583649304,0.18129956210021836,8.64933884150637e-10,46.35194229231494,829696,19.754666666666665,1,2017,Winter
2017-03-08,28.0,4.0,16.0,768,1844.301396433229,15.819458811522885,0.9435744500270831,0.15539962465733004,7.41371900700546e-10,39.73023625055566,711168,16.93257142857143,3,2017,Spring
2017-04-21,35.0,5.0,23.0,126,302.58069785232664,2.5953799612654733,0.15480518320756834,0.02549525092034321,1.2163132745868333e-10,6.518241884856788,116676,2.778,4,2017,Spring
2017-05-19,39.0,15.0,28.0,65,156.0932171460415,1.338886487954411,0.07985981673406302,0.013152311982716734,6.274631972074933e-11,3.362585099330883,60190,1.4330952380952382,5,2017,Spring
2017-08-09,40.0,17.0,31.0,43,103.26166672738131,0.8857249074159949,0.05283034030099554,0.0087007602347203,4.1509103815264946e-11,2.224479373403507,39818,0.948047619047619,8,2017,Summer
2017-09-11,38.0,15.0,28.0,63,151.29034892616332,1.2976899806327367,0.07740259160378417,0.012747625460171604,6.081566372934166e-11,3.259120942428394,58338,1.389,9,2017,Fall
2017-10-13,35.0,10.0,23.0,50,120.071705496955,1.0299126830418546,0.061430628256971556,0.010117163063628257,4.8266399785191794e-11,2.5866039225622175,46300,1.1023809523809525,10,2017,Fall
2017-11-29,30.0,2.0,15.0,226,542.7241088462366,4.655205327349182,0.27766643972151145,0.04572957704759972,2.181641270290669e-10,11.691449729981223,209276,4.9827619047619045,11,2017,Fall
2018-01-03,23.0,-3.0,9.0,681,1635.3766288685272,14.027410743030059,0.8366851568599526,0.13779576092661686,6.573883650743122e-10,35.2295454252974,630606,15.01442857142857,1,2018,Winter
2018-02-13,27.0,-1.0,13.0,813,1952.3659313804883,16.746380226260555,0.9988620154583575,0.16450507141459547,7.848116605072186e-10,42.05817978086166,752838,17.924714285714284,2,2018,Winter
2018-04-23,31.0,7.0,20.0,208,499.49829486733285,4.284436761454115,0.2555514135490017,0.04208739834469355,2.0078822310639786e-10,10.760272317858824,192608,4.585904761904762,4,2018,Spring
2018-06-20,42.0,22.0,33.0,32,76.8458915180512,0.6591441171467869,0.0393156020844618,0.006474984360722085,3.089049586252275e-11,1.6554265104398191,29632,0.7055238095238096,6,2018,Summer
2018-07-24,43.0,22.0,34.0,51,122.47313960689411,1.0505109367026917,0.062659240822111,0.010319506324900822,4.9231727780895634e-11,2.6383360010134616,47226,1.1244285714285713,7,2018,Summer
2018-09-09,41.0,16.0,29.0,40,96.057364397564,0.8239301464334836,0.04914450260557725,0.008093730450902606,3.8613119828153436e-11,2.069283138049774,37040,0.8819047619047619,9,2018,Fall
2018-10-15,33.0,8.0,21.0,31,74.4444574081121,0.6385458634859498,0.038086989519322365,0.00627264109944952,2.9925167866818916e-11,1.6036944319885749,28706,0.6834761904761905,10,2018,Fall
2018-11-26,24.0,4.0,13.0,326,782.8675198401467,6.715030693432891,0.40052769623545453,0.06596390317485623,3.146969265994505e-10,16.864657575105657,301876,7.187523809523809,11,2018,Fall
2018-12-30,23.0,0.0,10.0,654,1570.5379079001714,13.471257894187458,0.803512617601188,0.1323324928722576,6.313245091903087e-10,33.8327793071138,605604,14.419142857142857,12,2018,Winter
2019-01-26,25.0,-3.0,10.0,919,2206.917947034033,18.929795114309286,1.1290949473631373,0.18595345710948738,8.871364280518252e-10,47.54178009669356,850994,20.261761904761904,1,2019,Winter
2019-03-12,25.0,3.0,14.0,526,1263.1543418279666,10.83468142560031,0.6462502092633408,0.10643255542936926,5.077625257402177e-10,27.21107326535453,487076,11.597047619047618,3,2019,Spring
2019-04-28,31.0,8.0,20.0,216,518.7097677468456,4.449222790740811,0.26538031407011714,0.04370614443487407,2.0851084707202855e-10,11.174128945468778,200016,4.7622857142857145,4,2019,Spring
2019-06-11,43.0,19.0,33.0,56,134.4803101565896,1.153502205006877,0.06880230364780815,0.011331222631263647,5.405836775941481e-11,2.8969963932696836,51856,1.2346666666666666,6,2019,Summer
2019-07-20,44.0,24.0,36.0,66,158.4946512559806,1.359484741615248,0.08108842929920246,0.0133546552439893,6.371164771645316e-11,3.414317177782127,61116,1.455142857142857,7,2019,Summer
2019-08-23,44.0,19.0,32.0,25,60.0358527484775,0.5149563415209273,0.030715314128485778,0.005058581531814129,2.4133199892595897e-11,1.2933019612811087,23150,0.5511904761904762,8,2019,Summer
2019-09-27,40.0,18.0,30.0,75,180.1075582454325,1.5448690245627819,0.09214594238545734,0.015175744595442386,7.23995996777877e-11,3.879905883843326,69450,1.6535714285714285,9,2019,Fall
2019-11-01,25.0,1.0,11.0,222,533.1183724064803,4.572812312705834,0.2727519894609537,0.04492020400250946,2.1430281504625157e-10,11.484521416176245,205572,4.894571428571428,11,2019,Fall
2019-12-06,22.0,2.0,10.0,731,1755.4483343654822,15.057323426071912,0.8981157851169241,0.1479129239902451,7.056547648595041e-10,37.81614934785962,676906,16.116809523809525,12,2019,Winter
2020-01-10,18.0,-1.0,6.0,657,1577.7422102299888,13.533052655169968,0.8071984552966063,0.1329395226560753,6.342204931774202e-10,33.98797554246754,608382,14.485285714285714,1,2020,Winter
2020-02-16,28.0,-4.0,12.0,756,1815.4841871139597,15.57227976759284,0.92883109924541,0.15297150552205924,7.297879647520999e-10,39.10945130914073,700056,16.668,2,2020,Winter
2020-04-18,33.0,5.0,20.0,98,235.3405427740318,2.018628858762035,0.12040403138366425,0.019829639604711385,9.460214357897591e-11,5.069743688221946,90748,2.1606666666666667,4,2020,Spring
2020-06-13,42.0,22.0,33.0,25,60.0358527484775,0.5149563415209273,0.030715314128485778,0.005058581531814129,2.4133199892595897e-11,1.2933019612811087,23150,0.5511904761904762,6,2020,Summer
2020-07-09,42.0,24.0,34.0,70,168.100387695737,1.4418777562585963,0.08600287955976019,0.01416402828907956,6.757295969926852e-11,3.6212454915871044,64820,1.5433333333333332,7,2020,Summer
2020-08-13,44.0,18.0,33.0,54,129.6774419367114,1.1123056976852028,0.06634507851752929,0.010926536108718517,5.212771176800714e-11,2.7935322363671946,50004,1.1905714285714286,8,2020,Summer
2020-09-27,38.0,15.0,27.0,199,477.88538787788093,4.099052478506581,0.2444939004627468,0.04026630899324046,1.9210027114506333e-10,10.294683611797625,184274,4.387476190476191,9,2020,Fall
2020-11-03,28.0,3.0,14.0,820,1969.175970150062,16.890568001886415,1.0074623034143335,0.16592147424350343,7.915689564771454e-10,42.420304330020365,759320,18.079047619047618,11,2020,Fall
2020-12-09,19.0,-3.0,7.0,1195,2869.7137613772247,24.614913124700323,1.4681920153416201,0.24180019722071536,1.153566954866084e-09,61.819833749237,1106570,26.346904761904764,12,2020,Winter
2021-01-23,24.0,-6.0,7.0,1346,3232.330311978029,27.725249427486723,1.6537125126776744,0.2723540296728727,1.2993314822173632e-09,69.63137759537489,1246396,29.67609523809524,1,2021,Winter
2021-02-28,28.0,0.0,12.0,949,2278.960970332206,19.547742724134398,1.1659533243173201,0.19202375494766433,9.160962679229403e-10,49.093742450230884,878774,20.923190476190477,2,2021,Winter
2021-04-11,35.0,9.0,24.0,34,81.64875973792941,0.7003406244684611,0.04177282721474066,0.006879670883267215,3.282115185393042e-11,1.758890667342308,31484,0.7496190476190476,4,2021,Spring
2021-06-08,44.0,20.0,34.0,49,117.6702713870159,1.0093144293810175,0.060202015691832124,0.009914819802355692,4.7301071789487955e-11,2.534871844110973,45374,1.0803333333333334,6,2021,Summer
2021-08-27,41.0,19.0,32.0,149,357.8136823809259,3.0691397954647264,0.18306327220577523,0.030149145929612205,1.4383387135987154e-10,7.708079689235408,137974,3.2850952380952383,8,2021,Summer
2021-10-10,35.0,8.0,21.0,393,943.7636052060664,8.095113688708976,0.48284473809979644,0.0795209016801181,3.793739023116075e-10,20.33070683133903,262918,6.259952380952381,10,2021,Fall
2021-11-19,28.0,2.0,13.0,808,1940.3587608307928,16.64338895795637,0.9927189526326604,0.16349335510823262,7.799850205286994e-10,41.79951938860543,748208,17.814476190476192,11,2021,Fall
2021-12-20,23.0,0.0,10.0,994,2387.0255052794655,20.47466413887207,1.2212408897485945,0.20112920170492976,9.595360277296128e-10,51.421685980536886,920444,21.915333333333333,12,2021,Winter
2022-02-02,27.0,0.0,12.0,839,2014.803218238905,17.28193482144232,1.0308059421519826,0.16976599620768215,8.099101883955184e-10,43.40321382059401,776914,18.49795238095238,2,2022,Winter
2016-01-31,23.0,-3.0,10.0,150,360.215116490865,3.0897380491255637,0.18429188477091468,0.030351489190884772,1.447991993555754e-10,7.759811767686652,138900,3.307142857142857,1,2016,Winter
2016-07-11,44.0,23.0,35.0,73,175.30469002555432,1.5036725172411076,0.08968871725517848,0.014771058072897256,7.046894368638002e-11,3.7764417269408375,67598,1.6094761904761905,7,2016,Summer
2016-10-15,32.0,10.0,22.0,207,497.0968607573937,4.263838507793277,0.25432280098386223,0.04188505508342098,1.9982289511069402e-10,10.70854023940758,191682,4.563857142857143,10,2016,Fall
2016-11-23,30.0,-5.0,13.0,380,912.544961776858,7.827336391118094,0.46687277475298383,0.07689043928357475,3.6682463836745765e-10,19.65818981147285,351880,8.378095238095238,11,2016,Fall
2016-12-25,28.0,-2.0,11.0,1776,4264.946979251842,36.582498501646675,2.1820159156876295,0.3593616320200757,1.7144225203700126e-09,91.87617132940996,1644576,39.156571428571425,12,2016,Winter
2017-02-08,23.0,-6.0,9.0,328,787.6703880600248,6.756227200754566,0.40298492136573344,0.06636858969740136,3.1662758259085815e-10,16.968121732008147,303576,7.228,2,2017,Winter
2017-04-27,35.0,5.0,23.0,194,465.8782173281854,3.9960612102023956,0.23835083763704965,0.039254592686877636,1.8727363116654416e-10,10.036023219541404,179644,4.277238095238095,4,2017,Spring
2017-06-09,44.0,21.0,34.0,69,165.6989535857979,1.4212795025977591,0.08477426699462075,0.013961685027806994,6.660763170356467e-11,3.56951341313586,63894,1.5212857142857144,6,2017,Summer
2017-07-16,42.0,19.0,33.0,35,84.0501938478685,0.7209388781292981,0.043001439779880093,0.00708201414453978,3.378647984963426e-11,1.8106227457935522,32410,0.7716666666666666,7,2017,Summer
2017-08-21,40.0,17.0,31.0,20,48.028682198782,0.4119650732167418,0.024572251302788624,0.004046865225451303,1.9306559914076718e-11,1.034641569024887,18520,0.44095238095238093,8,2017,Summer
2017-09-28,38.0,15.0,28.0,99,237.74197688397092,2.039227112422872,0.12163264394880369,0.020031982865983948,9.556747157467976e-11,5.12147576667319,91674,2.182714285714286,9,2017,Fall
2017-11-03,30.0,2.0,15.0,810,1945.161629050671,16.684585465278044,0.9951761777629392,0.16389804163077776,7.819156765201071e-10,41.90298354550792,750060,17.85857142857143,11,2017,Fall
2017-12-12,25.0,-1.0,10.0,981,2355.806861850257,20.206886841281186,1.205268926401782,0.1984987393083864,9.46986763785463e-10,50.74916896067071,928406,22.104904761904763,12,2017,Winter
2018-02-21,27.0,-1.0,13.0,2179,5232.724925557299,44.88359472696402,2.6771467794388206,0.44090596631291945,2.1034497026386583e-09,112.72419894526143,2017754,48.041761904761906,2,2018,Winter
2018-04-06,31.0,7.0,20.0,449,1078.243915362656,9.248615893715854,0.5516470417476046,0.09085212431138175,4.334322700710223e-10,23.227703224608714,415774,9.899380952380952,4,2018,Spring
2018-09-25,41.0,16.0,29.0,94,225.73480633427542,1.9362358441186864,0.11548958112310653,0.019020266559621125,9.074083159616058e-11,4.862815374416969,87044,2.0724761904761904,9,2018,Fall
2018-12-05,23.0,0.0,10.0,325,780.4660857302075,6.694432439772054,0.39929908367031514,0.06576155991358368,3.137315986037467e-10,16.81292549665441,300950,7.16547619047619,12,2018,Winter
2019-04-04,31.0,8.0,20.0,652,1565.7350396802933,13.430061386865782,0.8010553924709091,0.13192780634971246,6.29393853198901e-10,33.72931515021131,603752,14.375047619047619,4,2019,Spring
2019-05-07,35.0,15.0,26.0,55,132.0788760466505,1.13290395134604,0.06757369108266871,0.011128879369991082,5.309303976371098e-11,2.845264314818439,50930,1.2126190476190477,5,2019,Spring
2019-09-10,40.0,18.0,30.0,91,218.53050400445812,1.8744410831361753,0.11180374342768823,0.018413236775803428,8.784484760904907e-11,4.707619139063236,84266,2.0063333333333335,9,2019,Fall
2019-10-02,35.0,11.0,23.0,30,72.043023298173,0.6179476098251127,0.03685837695418293,0.006070297838176955,2.8959839871115077e-11,1.5519623535373304,27780,0.6614285714285715,10,2019,Fall
2020-03-02,27.0,2.0,15.0,8190,19667.74536040123,168.69969748225577,10.062336908491941,1.6571913098223086,7.906036284814416e-09,423.6857225156912,7583940,180.57,3,2020,Spring
2020-05-04,39.0,13.0,27.0,70,168.100387695737,1.4418777562585963,0.08600287955976019,0.01416402828907956,6.757295969926852e-11,3.6212454915871044,64820,1.5433333333333332,5,2020,Spring
2020-06-21,42.0,22.0,33.0,79,189.7132946851889,1.62726203920613,0.09706039264601506,0.015985117640532648,7.626091166060304e-11,4.086834197648304,73154,1.7417619047619048,6,2020,Summer
2020-07-26,42.0,24.0,34.0,62,148.8889148162242,1.2770917269718995,0.07617397903864473,0.01254528219889904,5.985033573363783e-11,3.2073888639771497,57412,1.366952380952381,7,2020,Summer
2020-08-29,44.0,18.0,33.0,64,153.6917830361024,1.3182882342935738,0.0786312041689236,0.01294996872144417,6.17809917250455e-11,3.3108530208796383,59264,1.411047619047619,8,2020,Summer
2020-10-01,32.0,7.0,19.0,204,489.89255842757643,4.202043746810767,0.250636963288444,0.04127802529960329,1.9692691112358253e-10,10.553344004053846,188904,4.497714285714285,10,2020,Fall
2020-11-15,28.0,3.0,14.0,640,1536.917830361024,13.182882342935738,0.786312041689236,0.1294996872144417,6.17809917250455e-10,33.10853020879638,592640,14.11047619047619,11,2020,Fall
2020-12-15,19.0,-3.0,7.0,2243,5386.416708593401,46.201882961257596,2.7557779836077443,0.4538559350343636,2.165230694363704e-09,116.03505196614107,2077018,49.45280952380952,12,2020,Winter
2021-01-27,24.0,-6.0,7.0,3310,7948.746903898422,68.18021961737077,4.066707590611517,0.6697561948121906,3.195235665779697e-09,171.2331796736188,3065060,72.97761904761904,1,2021,Winter
2021-03-21,33.0,4.0,18.0,4419,10611.937331820884,91.02368292723911,5.429238925351147,0.8941548715634654,4.265784413015251e-09,228.60405467604878,4091994,97.42842857142857,3,2021,Spring
2021-05-06,40.0,14.0,27.0,247,593.1542251549578,5.087768654226761,0.3034673035894395,0.04997878553432359,2.3843601493884745e-10,12.777823377457354,228722,5.445761904761905,5,2021,Spring
2021-06-14,44.0,20.0,34.0,94,225.73480633427542,1.9362358441186864,0.11548958112310653,0.019020266559621125,9.074083159616058e-11,4.862815374416969,87044,2.0724761904761904,6,2021,Summer
2021-07-30,45.0,24.0,35.0,82,196.9175970150062,1.6890568001886415,0.10074623034143336,0.01659214742435034,7.915689564771454e-11,4.242030433002037,75932,1.807904761904762,7,2021,Summer
2021-09-04,39.0,18.0,29.0,22,52.8315504186602,0.453161580538416,0.027029476433067485,0.004451551747996433,2.123721590548439e-11,1.1381057259273757,20372,0.48504761904761906,9,2021,Fall
2021-10-17,35.0,8.0,21.0,85,204.1218993448235,1.7508515611711526,0.10443206803685165,0.017199177208168038,8.205287963482605e-11,4.39722666835577,78710,1.874047619047619,10,2021,Fall
2021-11-26,28.0,2.0,13.0,1208,2900.9324048064327,24.882690422291205,1.4841639786884329,0.24443065961725868,1.1661162188102337e-09,62.492350769103176,1118608,26.63352380952381,11,2021,Fall
2022-01-06,23.0,-3.0,9.0,3726,8947.743493633086,76.749093140279,4.577810417709521,0.7539309915015777,3.5968121119924926e-09,192.75372430933643,3450276,82.14942857142857,1,2022,Winter
2022-03-29,30.0,3.0,18.0,7194,17275.916986901888,148.18383683606203,8.838638793613068,1.4556574215948337,6.944569601093395e-09,372.16057237825186,6661644,158.61057142857143,3,2022,Spring
2015-01-13,14.0,-11.0,1.0,3714,8918.926284313819,76.50191409634895,4.5630670669278475,0.751502872366307,3.5852281760440466e-09,192.13293936792152,3934164,93.67057142857144,1,2015,Winter
2015-03-31,19.0,-12.0,6.0,1317,3162.688722789795,27.127900071322447,1.6180827482886309,0.2664860750959683,1.271336970341952e-09,68.1311473202888,1219542,29.036714285714286,3,2015,Spring
2015-05-09,31.0,5.0,19.0,78,187.3118605752498,1.606663785545293,0.09583178008087563,0.01578277437926008,7.52955836648992e-11,4.0351021191970595,72228,1.7197142857142858,5,2015,Spring
2015-06-10,38.0,12.0,24.0,97,232.9391086640927,1.9980306051011978,0.11917541881852482,0.019627296343438818,9.363681558327208e-11,5.018011609770702,89822,2.1386190476190476,6,2015,Summer
2016-12-22,15.0,-8.0,3.0,2879,6913.728802514669,59.302372289549986,3.5371755750364224,0.582546249203715,2.7791792996313435e-09,148.93665386113247,2665954,63.475095238095236,12,2016,Winter
2017-01-17,13.0,-11.0,0.0,472,1133.4768998912552,9.722375727915107,0.5799051307458115,0.09550601932065075,4.5563481397221056e-10,24.417541028987333,437072,10.40647619047619,1,2017,Winter
2017-02-21,14.0,-19.0,-2.0,692,1661.7924040778573,14.253991533299267,0.8501998950764863,0.14002153680061508,6.680069730270544e-10,35.79859828826109,640792,15.25695238095238,2,2017,Winter
2017-04-03,26.0,-2.0,12.0,161,386.6308917001951,3.3163188393947713,0.19780662298744842,0.03257726506488299,1.554178073083176e-10,8.32886463065034,149086,3.5496666666666665,4,2017,Spring
2017-05-09,30.0,5.0,18.0,100,240.14341099391,2.059825366083709,0.12286125651394311,0.020234326127256515,9.653279957038359e-11,5.173207845124435,92600,2.204761904761905,5,2017,Spring
